id,image_id,category_id,segmentation,area,bbox,iscrowd
12232,2718,88.0,[],6188.0,"[1062.0, 376.0, 91.0, 68.0]",0
12233,2718,88.0,[],6596.0,"[452.0, 327.0, 97.0, 68.0]",0
12234,2719,88.0,[],4029.0,"[739.0, 464.0, 79.0, 51.0]",0
12235,2719,88.0,[],7260.0,"[1547.0, 936.0, 66.0, 110.0]",0
12236,2719,93.0,[],6630.0,"[473.0, 587.0, 102.0, 65.0]",0
12237,2719,88.0,[],8514.0,"[1571.0, 790.0, 86.0, 99.0]",0
12238,2720,88.0,[],7326.0,"[1715.0, 829.0, 99.0, 74.0]",0
12239,2720,160.0,[],3276.0,"[454.0, 974.0, 63.0, 52.0]",0
12240,2720,160.0,[],1380.0,"[1283.0, 523.0, 46.0, 30.0]",0
12241,2720,160.0,[],2592.0,"[849.0, 943.0, 54.0, 48.0]",0
12242,2720,160.0,[],900.0,"[1443.0, 502.0, 36.0, 25.0]",0
12243,2720,160.0,[],2640.0,"[166.0, 740.0, 66.0, 40.0]",0
12244,2720,160.0,[],1131.0,"[419.0, 493.0, 39.0, 29.0]",0
12245,2720,160.0,[],1160.0,"[1374.0, 486.0, 40.0, 29.0]",0
12246,2720,160.0,[],850.0,"[646.0, 427.0, 34.0, 25.0]",0
12247,2720,160.0,[],1887.0,"[147.0, 653.0, 51.0, 37.0]",0
12248,2721,105.0,[],13298.0,"[981.0, 458.0, 122.0, 109.0]",0
12249,2721,88.0,[],4422.0,"[349.0, 638.0, 66.0, 67.0]",0
12250,2721,211.0,[],146720.0,"[1135.0, 1.0, 524.0, 280.0]",0
12251,2722,105.0,[],6560.0,"[101.0, 480.0, 80.0, 82.0]",0
12252,2722,88.0,[],69632.0,"[181.0, 628.0, 272.0, 256.0]",0
12253,2723,119.0,[],5762.0,"[1317.0, 737.0, 86.0, 67.0]",0
12254,2723,119.0,[],10720.0,"[28.0, 676.0, 134.0, 80.0]",0
12255,2723,89.0,[],7700.0,"[461.0, 657.0, 100.0, 77.0]",0
12256,2723,116.0,[],10735.0,"[1127.0, 872.0, 113.0, 95.0]",0
12257,2723,119.0,[],4872.0,"[879.0, 582.0, 87.0, 56.0]",0
12258,2724,119.0,[],12054.0,"[1447.0, 621.0, 147.0, 82.0]",0
12259,2724,203.0,[],2376.0,"[1776.0, 1007.0, 36.0, 66.0]",0
12260,2724,203.0,[],5684.0,"[801.0, 977.0, 58.0, 98.0]",0
12261,2724,89.0,[],15347.0,"[788.0, 714.0, 149.0, 103.0]",0
12262,2724,203.0,[],15232.0,"[1739.0, 676.0, 128.0, 119.0]",0
12263,2724,203.0,[],9856.0,"[1695.0, 728.0, 44.0, 224.0]",0
12264,2724,203.0,[],4300.0,"[1057.0, 685.0, 50.0, 86.0]",0
12265,2724,203.0,[],2016.0,"[1024.0, 683.0, 28.0, 72.0]",0
12266,2725,93.0,[],570.0,"[286.0, 253.0, 30.0, 19.0]",0
12267,2726,93.0,[],2115.0,"[450.0, 286.0, 47.0, 45.0]",0
12268,2727,93.0,[],361.0,"[386.0, 323.0, 19.0, 19.0]",0
12269,2728,93.0,[],13802.0,"[1331.0, 695.0, 134.0, 103.0]",0
12270,2729,93.0,[],19328.0,"[341.0, 945.0, 151.0, 128.0]",0
12271,2729,119.0,[],8343.0,"[927.0, 780.0, 103.0, 81.0]",0
12272,2730,205.0,[],9728.0,"[710.0, 178.0, 128.0, 76.0]",0
12273,2730,174.0,[],8056.0,"[1296.0, 381.0, 76.0, 106.0]",0
12274,2730,174.0,[],4455.0,"[859.0, 519.0, 45.0, 99.0]",0
12275,2730,205.0,[],7080.0,"[728.0, 519.0, 118.0, 60.0]",0
12276,2730,174.0,[],3752.0,"[223.0, 341.0, 56.0, 67.0]",0
12277,2730,174.0,[],7350.0,"[271.0, 193.0, 70.0, 105.0]",0
12278,2730,211.0,[],7068.0,"[1661.0, 717.0, 93.0, 76.0]",0
12279,2730,93.0,[],7426.0,"[1547.0, 169.0, 94.0, 79.0]",0
12280,2731,174.0,[],7387.0,"[1139.0, 753.0, 83.0, 89.0]",0
12281,2731,174.0,[],29302.0,"[724.0, 368.0, 161.0, 182.0]",0
12282,2731,119.0,[],20216.0,"[326.0, 768.0, 152.0, 133.0]",0
12283,2731,93.0,[],15453.0,"[826.0, 652.0, 153.0, 101.0]",0
12284,2732,93.0,[],15812.0,"[979.0, 844.0, 118.0, 134.0]",0
12285,2733,119.0,[],11330.0,"[1300.0, 651.0, 110.0, 103.0]",0
12286,2733,93.0,[],4899.0,"[804.0, 876.0, 71.0, 69.0]",0
12287,2734,203.0,[],4650.0,"[545.0, 883.0, 62.0, 75.0]",0
12288,2734,203.0,[],3944.0,"[920.0, 1009.0, 58.0, 68.0]",0
12289,2734,203.0,[],1924.0,"[717.0, 979.0, 26.0, 74.0]",0
12290,2734,203.0,[],6120.0,"[895.0, 889.0, 102.0, 60.0]",0
12291,2734,202.0,[],7600.0,"[235.0, 970.0, 95.0, 80.0]",0
12292,2734,93.0,[],7344.0,"[1137.0, 874.0, 102.0, 72.0]",0
12293,2735,96.0,[],8904.0,"[380.0, 79.0, 106.0, 84.0]",0
12294,2735,160.0,[],1155.0,"[389.0, 167.0, 35.0, 33.0]",0
12295,2736,160.0,[],6528.0,"[1178.0, 123.0, 96.0, 68.0]",0
12296,2736,97.0,[],14124.0,"[1000.0, 237.0, 132.0, 107.0]",0
12297,2736,97.0,[],12626.0,"[965.0, 501.0, 107.0, 118.0]",0
12298,2736,160.0,[],6552.0,"[1179.0, 196.0, 84.0, 78.0]",0
12299,2736,160.0,[],8460.0,"[491.0, 619.0, 94.0, 90.0]",0
12300,2736,97.0,[],20172.0,"[996.0, 805.0, 164.0, 123.0]",0
12301,2737,160.0,[],416.0,"[1342.0, 970.0, 16.0, 26.0]",0
12302,2737,160.0,[],506.0,"[784.0, 1048.0, 22.0, 23.0]",0
12303,2737,97.0,[],3480.0,"[464.0, 947.0, 60.0, 58.0]",0
12304,2738,160.0,[],1462.0,"[1064.0, 18.0, 43.0, 34.0]",0
12305,2738,98.0,[],9020.0,"[875.0, 537.0, 110.0, 82.0]",0
12306,2738,119.0,[],6975.0,"[724.0, 286.0, 93.0, 75.0]",0
12307,2738,119.0,[],5586.0,"[1595.0, 153.0, 98.0, 57.0]",0
12308,2738,160.0,[],2610.0,"[1634.0, 316.0, 58.0, 45.0]",0
12309,2738,160.0,[],2067.0,"[1108.0, 58.0, 53.0, 39.0]",0
12310,2738,160.0,[],1782.0,"[1386.0, 27.0, 54.0, 33.0]",0
12311,2738,160.0,[],4284.0,"[1172.0, 601.0, 63.0, 68.0]",0
12312,2739,205.0,[],7412.0,"[1209.0, 628.0, 68.0, 109.0]",0
12313,2739,98.0,[],1596.0,"[1412.0, 677.0, 42.0, 38.0]",0
12314,2739,205.0,[],13516.0,"[1521.0, 673.0, 109.0, 124.0]",0
12315,2739,174.0,[],12804.0,"[642.0, 919.0, 97.0, 132.0]",0
12316,2740,119.0,[],13970.0,"[560.0, 854.0, 110.0, 127.0]",0
12317,2740,125.0,[],9200.0,"[1622.0, 609.0, 100.0, 92.0]",0
12318,2740,125.0,[],8148.0,"[1520.0, 723.0, 97.0, 84.0]",0
12319,2740,125.0,[],11024.0,"[1512.0, 590.0, 106.0, 104.0]",0
12320,2740,99.0,[],6004.0,"[1654.0, 423.0, 79.0, 76.0]",0
12321,2740,174.0,[],57078.0,"[1678.0, 505.0, 189.0, 302.0]",0
12322,2740,100.0,[],7396.0,"[1404.0, 773.0, 86.0, 86.0]",0
12323,2741,125.0,[],6314.0,"[383.0, 671.0, 82.0, 77.0]",0
12324,2741,99.0,[],8964.0,"[995.0, 595.0, 108.0, 83.0]",0
12325,2741,125.0,[],8549.0,"[284.0, 727.0, 103.0, 83.0]",0
12326,2741,125.0,[],5698.0,"[1523.0, 287.0, 77.0, 74.0]",0
12327,2742,125.0,[],2700.0,"[1113.0, 521.0, 54.0, 50.0]",0
12328,2742,99.0,[],9700.0,"[1117.0, 712.0, 97.0, 100.0]",0
12329,2742,125.0,[],2860.0,"[595.0, 853.0, 52.0, 55.0]",0
12330,2742,125.0,[],4256.0,"[927.0, 864.0, 76.0, 56.0]",0
12331,2743,160.0,[],2744.0,"[380.0, 120.0, 56.0, 49.0]",0
12332,2743,100.0,[],6468.0,"[479.0, 195.0, 84.0, 77.0]",0
12333,2743,100.0,[],7047.0,"[509.0, 220.0, 87.0, 81.0]",0
12334,2743,146.0,[],2695.0,"[179.0, 73.0, 55.0, 49.0]",0
12335,2743,146.0,[],2862.0,"[143.0, 40.0, 54.0, 53.0]",0
12336,2744,116.0,[],6336.0,"[816.0, 888.0, 99.0, 64.0]",0
12337,2744,100.0,[],3135.0,"[1327.0, 654.0, 55.0, 57.0]",0
12338,2745,160.0,[],754.0,"[680.0, 922.0, 29.0, 26.0]",0
12339,2745,100.0,[],2214.0,"[734.0, 823.0, 54.0, 41.0]",0
12340,2745,100.0,[],696.0,"[464.0, 751.0, 29.0, 24.0]",0
12341,2745,160.0,[],1073.0,"[1331.0, 968.0, 37.0, 29.0]",0
12342,2745,160.0,[],1209.0,"[1250.0, 975.0, 39.0, 31.0]",0
12343,2745,160.0,[],504.0,"[1323.0, 855.0, 24.0, 21.0]",0
12344,2745,160.0,[],702.0,"[1102.0, 1007.0, 27.0, 26.0]",0
12345,2745,160.0,[],1118.0,"[1469.0, 1052.0, 43.0, 26.0]",0
12346,2745,160.0,[],525.0,"[969.0, 853.0, 25.0, 21.0]",0
12347,2745,160.0,[],672.0,"[806.0, 1026.0, 28.0, 24.0]",0
12348,2745,160.0,[],651.0,"[874.0, 919.0, 31.0, 21.0]",0
12349,2745,160.0,[],812.0,"[1309.0, 994.0, 29.0, 28.0]",0
12350,2745,160.0,[],520.0,"[971.0, 761.0, 26.0, 20.0]",0
12351,2746,205.0,[],3721.0,"[982.0, 590.0, 61.0, 61.0]",0
12352,2746,119.0,[],3445.0,"[1330.0, 703.0, 65.0, 53.0]",0
12353,2746,100.0,[],1230.0,"[1172.0, 596.0, 41.0, 30.0]",0
12354,2746,119.0,[],4402.0,"[1711.0, 670.0, 71.0, 62.0]",0
12355,2747,119.0,[],3074.0,"[1635.0, 650.0, 58.0, 53.0]",0
12356,2747,119.0,[],3008.0,"[963.0, 982.0, 47.0, 64.0]",0
12357,2747,125.0,[],2392.0,"[878.0, 614.0, 46.0, 52.0]",0
12358,2747,119.0,[],3465.0,"[314.0, 891.0, 63.0, 55.0]",0
12359,2747,119.0,[],1776.0,"[524.0, 342.0, 48.0, 37.0]",0
12360,2747,119.0,[],2640.0,"[435.0, 736.0, 48.0, 55.0]",0
12361,2747,211.0,[],4757.0,"[1210.0, 161.0, 67.0, 71.0]",0
12362,2747,125.0,[],3294.0,"[864.0, 884.0, 54.0, 61.0]",0
12363,2747,125.0,[],2650.0,"[918.0, 545.0, 53.0, 50.0]",0
12364,2747,119.0,[],989.0,"[948.0, 251.0, 43.0, 23.0]",0
12365,2747,125.0,[],1974.0,"[929.0, 654.0, 42.0, 47.0]",0
12366,2747,119.0,[],3604.0,"[1776.0, 552.0, 68.0, 53.0]",0
12367,2747,119.0,[],2970.0,"[456.0, 858.0, 55.0, 54.0]",0
12368,2747,119.0,[],660.0,"[1069.0, 250.0, 30.0, 22.0]",0
12369,2747,119.0,[],962.0,"[1042.0, 272.0, 37.0, 26.0]",0
12370,2747,119.0,[],3172.0,"[281.0, 719.0, 61.0, 52.0]",0
12371,2747,119.0,[],3850.0,"[440.0, 801.0, 70.0, 55.0]",0
12372,2747,119.0,[],1900.0,"[675.0, 477.0, 50.0, 38.0]",0
12373,2747,119.0,[],3570.0,"[1189.0, 814.0, 70.0, 51.0]",0
12374,2747,119.0,[],1564.0,"[1322.0, 458.0, 46.0, 34.0]",0
12375,2747,100.0,[],1295.0,"[1218.0, 248.0, 37.0, 35.0]",0
12376,2747,119.0,[],1551.0,"[682.0, 440.0, 47.0, 33.0]",0
12377,2747,119.0,[],4896.0,"[293.0, 952.0, 72.0, 68.0]",0
12378,2747,119.0,[],2916.0,"[1859.0, 639.0, 54.0, 54.0]",0
12379,2747,119.0,[],2478.0,"[78.0, 726.0, 59.0, 42.0]",0
12380,2748,160.0,[],676.0,"[1149.0, 560.0, 26.0, 26.0]",0
12381,2748,160.0,[],1015.0,"[1460.0, 573.0, 35.0, 29.0]",0
12382,2748,100.0,[],2120.0,"[1022.0, 842.0, 53.0, 40.0]",0
12383,2748,160.0,[],1102.0,"[374.0, 784.0, 38.0, 29.0]",0
12384,2748,160.0,[],660.0,"[438.0, 774.0, 30.0, 22.0]",0
12385,2748,119.0,[],1504.0,"[1757.0, 560.0, 47.0, 32.0]",0
12386,2748,160.0,[],775.0,"[923.0, 664.0, 31.0, 25.0]",0
12387,2748,119.0,[],1426.0,"[985.0, 895.0, 46.0, 31.0]",0
12388,2748,160.0,[],650.0,"[516.0, 636.0, 26.0, 25.0]",0
12389,2748,119.0,[],1665.0,"[1517.0, 503.0, 45.0, 37.0]",0
12390,2748,160.0,[],840.0,"[1106.0, 573.0, 30.0, 28.0]",0
12391,2748,160.0,[],1440.0,"[1675.0, 801.0, 40.0, 36.0]",0
12392,2748,160.0,[],1376.0,"[857.0, 942.0, 43.0, 32.0]",0
12393,2748,104.0,[],1161.0,"[547.0, 700.0, 43.0, 27.0]",0
12394,2748,160.0,[],1560.0,"[731.0, 995.0, 39.0, 40.0]",0
12395,2748,160.0,[],702.0,"[524.0, 765.0, 27.0, 26.0]",0
12396,2748,119.0,[],936.0,"[692.0, 635.0, 36.0, 26.0]",0
12397,2748,119.0,[],1728.0,"[417.0, 718.0, 48.0, 36.0]",0
12398,2748,160.0,[],1280.0,"[1615.0, 874.0, 40.0, 32.0]",0
12399,2748,160.0,[],504.0,"[455.0, 741.0, 24.0, 21.0]",0
12400,2748,119.0,[],2220.0,"[1644.0, 620.0, 60.0, 37.0]",0
12401,2748,160.0,[],575.0,"[722.0, 706.0, 25.0, 23.0]",0
12402,2748,160.0,[],696.0,"[742.0, 670.0, 29.0, 24.0]",0
12403,2749,160.0,[],812.0,"[1115.0, 905.0, 28.0, 29.0]",0
12404,2749,160.0,[],943.0,"[893.0, 538.0, 41.0, 23.0]",0
12405,2749,160.0,[],900.0,"[1564.0, 903.0, 30.0, 30.0]",0
12406,2749,160.0,[],899.0,"[1483.0, 486.0, 29.0, 31.0]",0
12407,2749,160.0,[],1849.0,"[1613.0, 1000.0, 43.0, 43.0]",0
12408,2749,119.0,[],3245.0,"[211.0, 910.0, 59.0, 55.0]",0
12409,2749,119.0,[],2214.0,"[1791.0, 636.0, 54.0, 41.0]",0
12410,2749,119.0,[],1188.0,"[666.0, 408.0, 44.0, 27.0]",0
12411,2749,119.0,[],2688.0,"[1231.0, 745.0, 56.0, 48.0]",0
12412,2749,160.0,[],1102.0,"[1397.0, 616.0, 38.0, 29.0]",0
12413,2749,119.0,[],4752.0,"[457.0, 928.0, 72.0, 66.0]",0
12414,2749,160.0,[],702.0,"[708.0, 523.0, 27.0, 26.0]",0
12415,2749,119.0,[],2968.0,"[770.0, 949.0, 53.0, 56.0]",0
12416,2749,160.0,[],754.0,"[1019.0, 695.0, 29.0, 26.0]",0
12417,2749,119.0,[],1892.0,"[600.0, 749.0, 44.0, 43.0]",0
12418,2749,119.0,[],1947.0,"[1291.0, 552.0, 59.0, 33.0]",0
12419,2749,160.0,[],1287.0,"[1513.0, 782.0, 39.0, 33.0]",0
12420,2749,160.0,[],550.0,"[867.0, 509.0, 22.0, 25.0]",0
12421,2749,160.0,[],1040.0,"[1311.0, 708.0, 40.0, 26.0]",0
12422,2749,160.0,[],980.0,"[1323.0, 515.0, 35.0, 28.0]",0
12423,2749,100.0,[],5146.0,"[1358.0, 666.0, 83.0, 62.0]",0
12424,2749,119.0,[],2052.0,"[1499.0, 688.0, 54.0, 38.0]",0
12425,2750,100.0,[],23048.0,"[1514.0, 569.0, 172.0, 134.0]",0
12426,2750,160.0,[],14950.0,"[1648.0, 637.0, 130.0, 115.0]",0
12427,2750,160.0,[],11232.0,"[1112.0, 383.0, 117.0, 96.0]",0
12428,2751,105.0,[],6438.0,"[15.0, 254.0, 74.0, 87.0]",0
12429,2751,100.0,[],125829.0,"[888.0, 321.0, 369.0, 341.0]",0
12430,2751,105.0,[],10908.0,"[8.0, 10.0, 108.0, 101.0]",0
12431,2751,160.0,[],20586.0,"[81.0, 243.0, 146.0, 141.0]",0
12432,2752,100.0,[],22880.0,"[1121.0, 164.0, 160.0, 143.0]",0
12433,2752,105.0,[],3944.0,"[797.0, 38.0, 68.0, 58.0]",0
12434,2752,105.0,[],1085.0,"[926.0, 186.0, 35.0, 31.0]",0
12435,2752,105.0,[],2754.0,"[992.0, 627.0, 54.0, 51.0]",0
12436,2753,160.0,[],644.0,"[731.0, 708.0, 28.0, 23.0]",0
12437,2753,160.0,[],598.0,"[798.0, 645.0, 26.0, 23.0]",0
12438,2753,101.0,[],4851.0,"[1492.0, 794.0, 77.0, 63.0]",0
12439,2753,160.0,[],696.0,"[566.0, 823.0, 29.0, 24.0]",0
12440,2753,160.0,[],650.0,"[721.0, 852.0, 26.0, 25.0]",0
12441,2753,160.0,[],728.0,"[237.0, 672.0, 28.0, 26.0]",0
12442,2754,103.0,[],54026.0,"[435.0, 56.0, 227.0, 238.0]",0
12443,2755,103.0,[],6630.0,"[235.0, 187.0, 85.0, 78.0]",0
12444,2756,103.0,[],9435.0,"[52.0, 63.0, 111.0, 85.0]",0
12445,2757,103.0,[],27783.0,"[56.0, 169.0, 189.0, 147.0]",0
12446,2758,103.0,[],8424.0,"[272.0, 254.0, 108.0, 78.0]",0
12447,2759,103.0,[],9520.0,"[300.0, 199.0, 112.0, 85.0]",0
12448,2760,103.0,[],29796.0,"[75.0, 84.0, 191.0, 156.0]",0
12449,2761,103.0,[],9804.0,"[249.0, 276.0, 114.0, 86.0]",0
12450,2762,103.0,[],22950.0,"[104.0, 291.0, 170.0, 135.0]",0
12451,2763,103.0,[],17168.0,"[275.0, 265.0, 148.0, 116.0]",0
12452,2764,103.0,[],9877.0,"[174.0, 249.0, 119.0, 83.0]",0
12453,2765,103.0,[],5785.0,"[301.0, 143.0, 89.0, 65.0]",0
12454,2766,103.0,[],10875.0,"[103.0, 205.0, 125.0, 87.0]",0
12455,2767,103.0,[],14916.0,"[332.0, 277.0, 132.0, 113.0]",0
12456,2768,103.0,[],4620.0,"[478.0, 255.0, 77.0, 60.0]",0
12457,2769,103.0,[],3825.0,"[102.0, 119.0, 85.0, 45.0]",0
12458,2769,160.0,[],810.0,"[322.0, 220.0, 30.0, 27.0]",0
12459,2769,160.0,[],399.0,"[544.0, 297.0, 19.0, 21.0]",0
12460,2770,103.0,[],2350.0,"[127.0, 234.0, 50.0, 47.0]",0
12461,2771,103.0,[],29055.0,"[157.0, 123.0, 195.0, 149.0]",0
12462,2772,103.0,[],6278.0,"[384.0, 241.0, 86.0, 73.0]",0
12463,2773,214.0,[],3050.0,"[484.0, 114.0, 61.0, 50.0]",0
12464,2773,214.0,[],3672.0,"[402.0, 174.0, 68.0, 54.0]",0
12465,2773,214.0,[],6640.0,"[421.0, 40.0, 83.0, 80.0]",0
12466,2773,103.0,[],6930.0,"[270.0, 259.0, 99.0, 70.0]",0
12467,2774,103.0,[],55161.0,"[960.0, 727.0, 243.0, 227.0]",0
12468,2775,160.0,[],3696.0,"[1309.0, 578.0, 66.0, 56.0]",0
12469,2775,103.0,[],9579.0,"[600.0, 901.0, 103.0, 93.0]",0
12470,2775,160.0,[],1862.0,"[1589.0, 326.0, 49.0, 38.0]",0
12471,2775,160.0,[],1961.0,"[573.0, 333.0, 53.0, 37.0]",0
12472,2775,160.0,[],1140.0,"[660.0, 239.0, 38.0, 30.0]",0
12473,2775,160.0,[],1440.0,"[802.0, 302.0, 45.0, 32.0]",0
12474,2775,259.0,[],25584.0,"[619.0, 642.0, 164.0, 156.0]",0
12475,2775,160.0,[],1333.0,"[1123.0, 254.0, 43.0, 31.0]",0
12476,2775,160.0,[],1440.0,"[670.0, 271.0, 48.0, 30.0]",0
12477,2775,160.0,[],2842.0,"[1229.0, 400.0, 58.0, 49.0]",0
12478,2775,160.0,[],3864.0,"[305.0, 592.0, 69.0, 56.0]",0
12479,2775,160.0,[],1632.0,"[542.0, 315.0, 48.0, 34.0]",0
12480,2775,160.0,[],1764.0,"[1534.0, 323.0, 49.0, 36.0]",0
12481,2776,160.0,[],3366.0,"[1306.0, 291.0, 66.0, 51.0]",0
12482,2776,160.0,[],2728.0,"[1635.0, 218.0, 62.0, 44.0]",0
12483,2776,160.0,[],1564.0,"[1204.0, 139.0, 46.0, 34.0]",0
12484,2776,259.0,[],13741.0,"[1097.0, 675.0, 151.0, 91.0]",0
12485,2776,160.0,[],1419.0,"[744.0, 147.0, 43.0, 33.0]",0
12486,2776,160.0,[],5621.0,"[1384.0, 468.0, 73.0, 77.0]",0
12487,2776,160.0,[],2408.0,"[1699.0, 221.0, 56.0, 43.0]",0
12488,2776,160.0,[],8118.0,"[1688.0, 920.0, 99.0, 82.0]",0
12489,2776,160.0,[],1435.0,"[883.0, 180.0, 41.0, 35.0]",0
12490,2776,259.0,[],10620.0,"[742.0, 522.0, 90.0, 118.0]",0
12491,2776,160.0,[],2208.0,"[620.0, 181.0, 48.0, 46.0]",0
12492,2776,160.0,[],4332.0,"[391.0, 458.0, 76.0, 57.0]",0
12493,2776,103.0,[],14490.0,"[636.0, 761.0, 161.0, 90.0]",0
12494,2777,103.0,[],37350.0,"[1534.0, 764.0, 225.0, 166.0]",0
12495,2778,103.0,[],152866.0,"[1040.0, 458.0, 427.0, 358.0]",0
12496,2779,103.0,[],15295.0,"[1013.0, 680.0, 133.0, 115.0]",0
12497,2780,103.0,[],68486.0,"[998.0, 485.0, 283.0, 242.0]",0
12498,2781,103.0,[],240106.0,"[1357.0, 396.0, 542.0, 443.0]",0
12499,2782,103.0,[],13167.0,"[493.0, 586.0, 133.0, 99.0]",0
12500,2783,103.0,[],8058.0,"[1263.0, 454.0, 102.0, 79.0]",0
12501,2784,103.0,[],149034.0,"[248.0, 439.0, 421.0, 354.0]",0
12502,2785,226.0,[],97020.0,"[1163.0, 496.0, 294.0, 330.0]",0
12503,2785,103.0,[],16848.0,"[884.0, 402.0, 144.0, 117.0]",0
12504,2786,103.0,[],11136.0,"[572.0, 406.0, 116.0, 96.0]",0
12505,2786,246.0,[],81664.0,"[1047.0, 483.0, 319.0, 256.0]",0
12506,2787,103.0,[],67569.0,"[886.0, 518.0, 303.0, 223.0]",0
12507,2788,103.0,[],288837.0,"[1316.0, 189.0, 603.0, 479.0]",0
12508,2789,103.0,[],37128.0,"[1465.0, 524.0, 238.0, 156.0]",0
12509,2790,103.0,[],64416.0,"[1278.0, 289.0, 366.0, 176.0]",0
12510,2791,103.0,[],24072.0,"[961.0, 692.0, 204.0, 118.0]",0
12511,2792,103.0,[],4292.0,"[1343.0, 896.0, 74.0, 58.0]",0
12512,2793,103.0,[],10695.0,"[721.0, 887.0, 115.0, 93.0]",0
12513,2794,103.0,[],22704.0,"[136.0, 746.0, 172.0, 132.0]",0
12514,2795,103.0,[],9660.0,"[839.0, 764.0, 115.0, 84.0]",0
12515,2796,103.0,[],79695.0,"[751.0, 709.0, 345.0, 231.0]",0
12516,2797,103.0,[],39117.0,"[878.0, 569.0, 221.0, 177.0]",0
12517,2798,103.0,[],28602.0,"[877.0, 531.0, 227.0, 126.0]",0
12518,2799,103.0,[],5775.0,"[924.0, 803.0, 77.0, 75.0]",0
12519,2800,103.0,[],8910.0,"[971.0, 651.0, 99.0, 90.0]",0
12520,2801,103.0,[],18645.0,"[1067.0, 615.0, 165.0, 113.0]",0
12521,2802,103.0,[],575195.0,"[586.0, 569.0, 1139.0, 505.0]",0
12522,2803,103.0,[],285768.0,"[655.0, 630.0, 648.0, 441.0]",0
12523,2804,103.0,[],41516.0,"[643.0, 822.0, 214.0, 194.0]",0
12524,2805,103.0,[],33099.0,"[1125.0, 878.0, 187.0, 177.0]",0
12525,2806,103.0,[],9944.0,"[1052.0, 747.0, 113.0, 88.0]",0
12526,2807,103.0,[],12720.0,"[1260.0, 741.0, 120.0, 106.0]",0
12527,2808,103.0,[],30544.0,"[1056.0, 845.0, 184.0, 166.0]",0
12528,2809,103.0,[],26325.0,"[313.0, 701.0, 195.0, 135.0]",0
12529,2810,103.0,[],10509.0,"[891.0, 714.0, 113.0, 93.0]",0
12530,2811,103.0,[],40040.0,"[588.0, 675.0, 220.0, 182.0]",0
12531,2812,103.0,[],308924.0,"[411.0, 462.0, 649.0, 476.0]",0
12532,2813,103.0,[],462977.0,"[679.0, 282.0, 709.0, 653.0]",0
12533,2814,103.0,[],611156.0,"[348.0, 339.0, 1022.0, 598.0]",0
12534,2815,103.0,[],32072.0,"[1644.0, 91.0, 211.0, 152.0]",0
12535,2815,211.0,[],62748.0,"[683.0, 489.0, 252.0, 249.0]",0
12536,2815,120.0,[],34419.0,"[699.0, 738.0, 231.0, 149.0]",0
12537,2816,103.0,[],206415.0,"[1178.0, 219.0, 495.0, 417.0]",0
12538,2817,103.0,[],202713.0,"[1216.0, 140.0, 591.0, 343.0]",0
12539,2817,160.0,[],26130.0,"[27.0, 313.0, 201.0, 130.0]",0
12540,2817,160.0,[],30351.0,"[557.0, 419.0, 201.0, 151.0]",0
12541,2818,103.0,[],16275.0,"[961.0, 599.0, 155.0, 105.0]",0
12542,2819,103.0,[],10890.0,"[1063.0, 805.0, 99.0, 110.0]",0
12543,2820,103.0,[],8588.0,"[577.0, 816.0, 113.0, 76.0]",0
12544,2821,214.0,[],36456.0,"[1043.0, 404.0, 186.0, 196.0]",0
12545,2821,214.0,[],26796.0,"[196.0, 611.0, 174.0, 154.0]",0
12546,2821,214.0,[],6720.0,"[625.0, 376.0, 70.0, 96.0]",0
12547,2821,214.0,[],13938.0,"[1098.0, 640.0, 101.0, 138.0]",0
12548,2821,214.0,[],15587.0,"[1134.0, 258.0, 109.0, 143.0]",0
12549,2821,103.0,[],17430.0,"[644.0, 611.0, 166.0, 105.0]",0
12550,2821,214.0,[],9380.0,"[1228.0, 361.0, 67.0, 140.0]",0
12551,2821,214.0,[],32745.0,"[40.0, 611.0, 177.0, 185.0]",0
12552,2821,214.0,[],37347.0,"[112.0, 344.0, 177.0, 211.0]",0
12553,2821,214.0,[],62382.0,"[748.0, 764.0, 222.0, 281.0]",0
12554,2821,214.0,[],20500.0,"[1444.0, 367.0, 125.0, 164.0]",0
12555,2821,214.0,[],11122.0,"[700.0, 257.0, 83.0, 134.0]",0
12556,2822,146.0,[],1248.0,"[120.0, 2.0, 39.0, 32.0]",0
12557,2822,104.0,[],1386.0,"[78.0, 114.0, 42.0, 33.0]",0
12558,2822,146.0,[],3162.0,"[32.0, 313.0, 62.0, 51.0]",0
12559,2822,160.0,[],2107.0,"[346.0, 210.0, 49.0, 43.0]",0
12560,2823,104.0,[],980.0,"[211.0, 98.0, 35.0, 28.0]",0
12561,2823,160.0,[],3763.0,"[308.0, 311.0, 71.0, 53.0]",0
12562,2823,146.0,[],3250.0,"[81.0, 70.0, 65.0, 50.0]",0
12563,2824,160.0,[],1368.0,"[387.0, 236.0, 38.0, 36.0]",0
12564,2824,104.0,[],1505.0,"[12.0, 330.0, 43.0, 35.0]",0
12565,2825,104.0,[],1672.0,"[292.0, 55.0, 44.0, 38.0]",0
12566,2825,160.0,[],2784.0,"[333.0, 241.0, 58.0, 48.0]",0
12567,2826,104.0,[],1470.0,"[599.0, 46.0, 42.0, 35.0]",0
12568,2826,104.0,[],1216.0,"[600.0, 39.0, 38.0, 32.0]",0
12569,2826,160.0,[],2688.0,"[372.0, 246.0, 56.0, 48.0]",0
