id,categories
98577689-4552-4946-8212-be192d6372f3,"[104.0, 160.0]"
1d3b0061-223a-43ae-a040-90ab57de2ac1,"[104.0, 160.0]"
8fa62cbe-19a1-4a51-a6d8-b3e61731add2,"[104.0, 214.0]"
a115582d-7e21-4b5f-96c2-24dcb2ca3d78,"[104.0, 160.0]"
cd551276-d300-4246-bc8c-cc595ffc63f6,"[104.0, 160.0]"
3eb40146-69cb-4129-8c06-dc71e0335fc8,"[104.0, 160.0]"
a1d4b8f0-091e-4541-98f0-2b7f25589f2e,"[104.0, 160.0]"
654ea564-d6d7-4fd1-b541-d92a3755cb53,"[104.0, 160.0]"
5b31f9b1-9594-429e-86c9-70656fa5f6b4,"[104.0, 160.0]"
eafcb49e-50b9-4988-bced-e99ba3f563d4,"[104.0, 160.0]"
5ea85fbd-5af6-4acd-998c-e6886d341562,"[104.0, 160.0]"
d3da78e7-91a7-4fcb-be8c-2616236976c8,"[104.0, 160.0]"
b38e30ee-bdd8-4198-b6ea-b4307d6610ae,[104.0]
57fce2e5-ab18-43b4-b627-9774228bde11,"[104.0, 160.0]"
aed41668-d9ca-4860-a3c2-807828356461,"[104.0, 120.0, 160.0]"
1c7f745c-8e11-47fa-ac62-72c647681ecb,"[104.0, 160.0]"
0538d7c4-0f15-4b18-8757-21d9c721213f,"[104.0, 160.0]"
68913725-4ce2-469a-896f-572bf419e20d,"[104.0, 160.0]"
88005773-e015-4840-991a-e74005884237,"[104.0, 160.0, 259.0]"
fd4ad27d-5640-4813-adce-e80217a861de,[104.0]
46b74813-2a62-4582-89ee-ce0012ff47f7,"[104.0, 120.0, 160.0, 259.0]"
36f466e6-69da-49e1-96e2-6023258fcfa4,"[104.0, 259.0]"
b8ba0a46-acdf-40b5-b6ed-da6b47aa9ffd,"[104.0, 125.0, 160.0]"
1adfc59a-d581-42cb-9dcf-e00c86399876,[104.0]
1f267df0-8860-4116-aa63-f58f97142487,"[104.0, 160.0]"
d1cd936e-37d1-4388-9d6f-6d50c2b4bc83,"[104.0, 160.0]"
9337eaac-6ea2-4c6d-a5d0-4f9dd824617a,"[104.0, 120.0]"
5b54b400-c446-4f38-ae62-4346b8430f41,"[104.0, 160.0]"
815213bf-5528-43db-bbda-b62a638f0521,[104.0]
a82656d7-da9a-4deb-bd5f-9d88d5d97e02,"[104.0, 160.0]"
ab501fe1-d3f1-4d8b-9900-8cc5877816af,"[105.0, 133.0]"
5b18fedd-c688-4195-a2ae-212fb54f9494,"[105.0, 214.0]"
d2d5ba33-1fcf-4e79-b918-7397ac2ca8d5,"[105.0, 214.0]"
7ff627a5-0a70-4f93-a2eb-b2a595aca45d,"[105.0, 160.0]"
e3feee4d-21fe-4443-9023-5661b110f413,[105.0]
015d36ec-f18a-4c09-90c3-8b63aaa17ae0,"[105.0, 160.0]"
01267cc5-4ddc-4c63-94bc-fca4d5c1f38c,"[105.0, 160.0]"
e81144b2-1919-49ee-8b05-cc65d4b07c4c,"[105.0, 160.0]"
74e2e844-e51e-4282-8791-f3ef61199fd3,[105.0]
df723cf2-6491-422d-85b8-653d82309a2f,[105.0]
217d02a6-a7ff-476d-b22f-fcbe51a7a6e1,"[105.0, 133.0, 259.0]"
42393b30-3328-4e5a-8f13-486f5f6ff43e,"[105.0, 120.0]"
b0729081-d1da-434d-b82e-c70c54c6c58b,"[105.0, 133.0, 259.0]"
609e4310-353b-4522-8efa-e3daaefdbcad,"[105.0, 133.0]"
dc513de4-1bac-417c-b867-6a45bab1f60c,"[105.0, 125.0, 160.0]"
8da733a9-a48c-46bf-8046-90ef8e33fcb5,[105.0]
f6e46d88-1616-4569-9f5a-aeb55a851342,"[105.0, 119.0, 120.0]"
b37a3563-8446-4b04-b757-5c399178a9a2,"[105.0, 120.0, 133.0]"
37a67739-f5c3-4fb9-8198-494bfb78d0b8,"[105.0, 119.0, 146.0, 256.0, 289.0]"
8b2b0d0a-2f9e-4203-b106-5d2589db0626,"[105.0, 160.0]"
0a5ee259-d0e6-4885-adf9-7a62a57043fb,[105.0]
66d11ca2-2f60-47e9-9c33-c11dcfdbaf7b,[105.0]
62d4a8ed-8414-41cd-87c7-a481b1615c9a,[105.0]
67de8730-2964-4a76-923c-b651beee23fb,"[105.0, 160.0]"
82e7b0a5-a939-4c38-95ce-26f48a66db7c,[105.0]
337163b2-3705-48df-8c54-0036d38a6600,[105.0]
a4c2c616-5cc3-47c3-a483-b21be2af8146,[105.0]
9152f4c3-b5dc-4646-9996-ba37926960cc,"[105.0, 160.0]"
3bd1bfab-6603-45b2-8a85-6f1189432a43,"[105.0, 160.0]"
efb581db-22d4-42d2-b877-fb182277c54e,"[105.0, 119.0, 160.0]"
8b161951-80b7-444b-a67b-a7ace27b71cd,"[105.0, 160.0]"
13ec3c36-b9ca-433a-92f7-6a81acc5ec0f,"[105.0, 160.0]"
72764557-43db-44c1-a8fc-fa44ff554589,"[105.0, 160.0]"
5fa7c667-4394-4dd8-a0a5-55f84ab5893c,[105.0]
394484bd-83b6-4852-8859-5a081bbfe739,[105.0]
826ee720-c3b6-4133-b7ae-55c28c44cd0e,[105.0]
e423e6a7-3b25-49e5-9276-bc10fe3bbb46,[105.0]
26e8cc8c-f75e-4e02-961d-bc3031f67fbc,[105.0]
96069366-1a35-4098-a3c0-fd094b839297,[105.0]
1f69e197-7159-479a-a04f-8e4b5d4e738a,"[105.0, 120.0, 211.0]"
0b38842f-a084-48c1-8e5a-d9377d266b74,"[105.0, 203.0]"
14ffd1d1-4a94-42ea-858f-3afc1b313bbe,"[105.0, 146.0]"
4ce02a1a-d3c2-4758-a919-f6455aaf6797,"[105.0, 116.0]"
18c8d0bf-22bd-43c7-ba8e-2fd7fcc9253e,"[108.0, 160.0]"
e71c08a1-7536-4b46-99c7-2d3bc09328cb,[108.0]
b227db33-9177-4b2f-9e82-0c53cc4d8fb2,[108.0]
e14cd241-0bd5-4399-992a-6764e971a874,"[108.0, 142.0]"
31233bbe-7413-49d4-9a36-e32c1bcf49f9,[108.0]
02544a9a-d973-44e7-8936-38815b5e6399,[108.0]
71291805-0ae5-4a37-ab2f-690f5bb9e85b,"[108.0, 160.0]"
10350b55-11de-4874-9e61-6d3a4aae147c,[108.0]
fd9c961b-0729-4f23-bde3-9fe5c79b5052,"[108.0, 116.0, 160.0]"
1dbe4bd5-7bc5-4aa0-9202-2df4723543d3,"[108.0, 160.0]"
acbc498a-2343-43bd-b714-c63cde899ea2,[108.0]
c7563311-2313-44e3-b631-43ec57d4764d,[114.0]
77fefa2d-e7fd-4102-8ef1-2537d77135f8,"[114.0, 119.0]"
4de9d325-bb01-4910-b929-de6da85e2a27,[116.0]
86850c94-291a-485c-bb6a-e017f2bb58e1,[116.0]
0222245c-c1fc-4c7c-9cb3-643b56d00beb,[116.0]
24d3fc16-0291-47f1-affc-3d4eb01d6283,[116.0]
e841562f-443c-484d-9751-5899d54fe8a0,[116.0]
a5bf39d2-efab-44bb-8aaf-79e1a28d9369,[116.0]
5ed52665-f3b1-42a4-b979-02bdb8d999cd,[116.0]
3296848c-83f6-4c4f-b6eb-50f944c00ad9,"[116.0, 120.0, 224.0]"
577b8e37-3f84-4fa9-b53c-ee07761840b1,[116.0]
cb6d557b-ba85-43d2-915f-5990e619015b,[116.0]
88807774-1c2c-42ea-9326-24e102fb6178,"[116.0, 162.0]"
4bccbbc4-f635-4fd9-b636-b014358b3a7f,"[116.0, 174.0]"
a5192ab3-453b-43b3-a50f-758c995839de,"[116.0, 174.0]"
1b5f4cda-5bd5-449c-99dc-51ecc7543b33,[116.0]
4d0d876a-639e-4a78-b8f1-c4a3dde6164a,[116.0]
16efef6d-f94f-448b-8c2d-bf3a57a0126f,[116.0]
9f2cde5a-1619-4054-a306-b28aea19a8ca,[116.0]
9a057b0a-2977-4f09-ae43-e89afbe1e6e7,"[116.0, 133.0]"
17d70f24-738c-4bd6-af37-5c6a7a2a781c,[116.0]
10a69b76-2991-4eb4-ae6d-4c33a390897d,[116.0]
81f28954-1379-4a5f-ab8b-ae37ec644755,[116.0]
405a1a40-810f-446f-8ec1-cc41f2a3245e,[116.0]
dcaca7d2-662e-4e0d-9722-f65a5d81534a,[116.0]
aeaa5287-0820-43a0-881d-758e60c38489,[116.0]
18fe2a04-cb23-4645-9973-5dc6a51854ec,[116.0]
5891db23-1b20-4cd7-b772-9213ed87ac20,[116.0]
643c5368-9bfd-4636-bfac-b37b69a1499b,[116.0]
659c09da-4464-441d-8562-648728d172c5,[116.0]
0008bd80-3b93-44df-b3a3-617ab08810b4,"[116.0, 174.0]"
36eadd80-f9d9-4b1a-b5df-d516f2f6f52c,[116.0]
c9082254-a6e9-4522-b1f9-c99841aed007,[116.0]
43bb6651-149d-4134-9f39-e6e44d0c9e92,"[116.0, 174.0]"
861d4058-4f90-4b2a-9f6d-00d63de77e26,"[116.0, 174.0]"
cebf7e01-4f6f-4de1-8fd6-3323b4a7a6e2,[116.0]
441594da-ec84-4448-8edb-9d9390b6c154,[116.0]
3f4d6f4c-875c-4b0c-b699-4604fee9c9b2,"[116.0, 174.0]"
a93d1df2-9c43-42f4-8281-59eb90e405bf,"[116.0, 119.0, 174.0]"
1f81ea79-5b04-42da-9a0e-a07689178c1d,[116.0]
ddee5aef-904e-474f-892e-65b83e9ac3cb,[116.0]
83687dcd-04e6-4ad0-a8ee-2b7885778173,"[116.0, 211.0]"
88595887-68c5-43ee-b119-8ba28f27c89b,"[117.0, 214.0]"
bf56d557-bc9b-4967-9dc0-b1dc7ef7634c,"[119.0, 146.0, 160.0]"
2d89ceca-2103-4f2e-b275-1b8b7b49fce6,"[119.0, 160.0]"
630b5bc4-a42f-4cff-9668-70d2f9e88fac,"[119.0, 160.0]"
448d1331-15fa-4e5f-88dd-95d26e973678,"[119.0, 146.0]"
ad6ecba8-9dbe-4c31-94f1-8fd8c9dd928f,"[119.0, 120.0, 211.0]"
3c2215cf-4f43-434e-8150-1ffe71fefb98,[119.0]
8c61318c-c09e-4726-b94b-3cc2fa4c6485,[119.0]
5faafccd-d8d0-4120-9f32-e285942cc3ba,[119.0]
91a1b2b7-69a8-46ad-a1c9-9d7926ff7597,[119.0]
4b725371-d76d-4332-bfa2-a2fd8192d5d2,[119.0]
dc4bf455-53ec-4ab4-9a0f-834096c8b401,[119.0]
e74a2d84-c14b-47cf-9734-d4eddf5ab7ac,[119.0]
202bf145-447f-45ea-bfbf-4649dd50ff54,[119.0]
ff934fb5-5f12-4c06-bd96-8e857b531930,[119.0]
948d5990-810d-4187-8635-1ceb3b366986,"[119.0, 133.0]"
7ad81b1c-b185-4cb3-8cd6-afb8d4b1e248,[119.0]
8e1ffbfc-4041-4e99-be19-cdc612d4e5b4,[119.0]
ec07fb46-3bc9-4ad9-9986-4fea858b237c,[119.0]
6dc4e6c8-9693-444b-9eda-c18edb1f33f0,[119.0]
4dba640c-08c5-4d69-a0c7-c18987eb7506,"[119.0, 125.0]"
392947ca-3dea-410b-9e22-07a94eaa845d,[119.0]
86cf6049-72dd-4e45-8f45-cfc36a6df66c,[119.0]
3fc828b7-af3a-44f0-a9c7-32cc1354af43,"[119.0, 211.0]"
d900cf2c-103f-4354-bd3f-eb20fadf4b8f,[119.0]
b72e1e8d-b2fb-484e-8a47-161a9a76f5cb,"[119.0, 133.0]"
15ace2bd-4d3e-4979-b529-1a9e5e985f37,[119.0]
b578826e-0a22-4285-b57f-b96dc939d274,[119.0]
8ffdf3c9-22c5-41a4-a1b8-1dcf74fbd52f,[119.0]
65458e47-ac53-4394-ba1b-c3ab7e193d6c,[119.0]
ad836055-3a32-469c-890a-294a341bef0f,"[119.0, 120.0]"
a9d88cbf-fbf1-4c2f-af16-e086016fb2ab,"[119.0, 120.0]"
73c9f545-0f5e-4fa0-9a8d-37c6f33212aa,[119.0]
68258a03-7281-4eff-bd8a-0d8355466a64,"[119.0, 133.0]"
fd4539a9-6a38-42b5-82d8-1d2e93f0f198,[119.0]
60c43313-5557-4365-8d69-ad054de5880a,"[119.0, 160.0]"
409b9353-35b8-4bc2-8b31-196e6346e7d4,[119.0]
ea98d5b5-a230-4acb-ab66-0c2070b7bfe2,"[119.0, 131.0, 160.0]"
cd990b42-2842-4026-817e-265ad53b8f13,"[119.0, 160.0]"
6173d03f-ffe6-4ca7-b43d-13c7160f41e6,"[119.0, 160.0]"
438f939c-b356-4d6f-847e-e24b69de6e00,[119.0]
0f543ba3-5c31-4ad4-9070-551bf26dc254,[119.0]
be662f0f-9b43-48e6-99cb-ca89a02e0ddb,[119.0]
008aa92d-d315-4608-aa9f-1e32b61f6c3a,[119.0]
0c727142-42aa-4ef2-b65f-d5d25de6d958,[119.0]
f0fcf96e-5a0e-4bdf-8bcf-12ff8e7d73ad,[119.0]
75e76983-6b93-4cdf-b929-d4c42b7347f3,[119.0]
47672247-3a08-4da3-a9e5-63015ca97c50,[119.0]
b568bf04-e01e-4ae7-badd-16728c23efeb,[119.0]
18ed8a48-7a70-4182-9041-93eb928b8c4c,[119.0]
7342fc2a-17a1-451c-a8b0-7b0ff4fafe82,[119.0]
f2c5ad34-effc-4f34-9239-5c36e52b50fe,[119.0]
0203451e-0811-41e5-a05a-6c2e25256302,[119.0]
fc6f4f25-ac2b-45e7-ab25-a4628c32f2d4,[119.0]
54f20efe-8b12-43cd-92a9-6928209a3cfb,[119.0]
1ab1d088-4ea6-4747-bf87-e4c88eab1433,[119.0]
d1811ef5-a054-47c3-a61c-2962f6560ede,"[119.0, 214.0]"
ec22861a-3356-4e45-abe0-b06cfed65608,"[119.0, 214.0]"
7c373b2a-3dbd-4c97-8627-1a270150d488,"[119.0, 214.0]"
671758a3-13ee-48a4-818c-7835e3b69360,[119.0]
397198d4-bbd4-4186-9b51-7cbdb8a3420d,[119.0]
7b43ed5b-38e8-41aa-baa9-3167cce4bf4e,[119.0]
df1dfa2a-5f5e-4d5d-aaeb-cdf95360ba85,[119.0]
b02aa73d-8b61-4759-a97d-69434a3c70f4,[119.0]
3fe52d7b-09f7-49d3-b21c-f8c5a040e07e,"[119.0, 133.0]"
5dc346f0-48aa-430d-b95d-ec3136964996,"[119.0, 133.0]"
cfc1f336-7fd9-4e75-b866-646c8cceb0a0,[119.0]
709114fc-0fc8-4203-b766-bbc9f98b3d67,[119.0]
fce46271-3799-4376-9673-14c85c43e8e4,[119.0]
67d78441-29e8-4458-a9aa-3ce1e4041325,[119.0]
a50b85fe-45ca-473d-bb85-7c4a32bd7201,[119.0]
8563b16a-6690-4052-ad94-f33a4f439a58,[119.0]
c3e785dd-f754-4d78-8f8e-247681e5f71a,[119.0]
d9ef7e9a-36b3-4802-8741-a8ffd80d96fa,[119.0]
753cdea1-5e00-460f-a9c7-6c1f8934de17,[119.0]
396d8139-94e9-4b80-bf0e-d92bd3816714,[119.0]
cfc8f454-425e-4694-8220-b5469535d700,[119.0]
db66e7ef-7798-452a-aaa8-7c7b70826299,"[119.0, 160.0]"
92758ab7-006e-43ae-b8d4-018f9b1f17f8,"[119.0, 146.0, 160.0]"
0f8ea492-4877-48f0-9fe3-6d7ad17f571a,"[119.0, 160.0]"
fda20c72-bdbb-48f4-b87a-4541342ecbab,[119.0]
e5c272b6-1524-4cc0-98c9-d1e7e2423d20,"[119.0, 160.0]"
c1755a01-bfd1-4d27-8ce5-1d6d5831c029,"[119.0, 160.0]"
7e3b6989-3e27-497a-8041-e7f7f4e0013e,"[119.0, 160.0]"
a2e7e371-dda8-44ea-9599-103329a99a25,"[119.0, 160.0]"
0b86d113-fb96-43cf-8285-c7e1ab711220,"[119.0, 160.0]"
1a1a372a-6ce7-4c51-9e80-026dd14e720e,"[119.0, 160.0]"
5346f51e-db45-4345-94ba-a6a3764bd05e,"[119.0, 160.0]"
b0bfaa6d-d1af-4592-84fe-150c4a492722,"[119.0, 160.0]"
72a51b1c-5b20-40fd-bac7-6b922f0850e2,"[119.0, 160.0]"
a02c0aeb-07a0-445a-ac82-d0ce84098d8a,"[119.0, 160.0]"
70812921-674b-4386-b80d-9f857c7cb6ad,"[119.0, 160.0]"
be1e58ff-e6a1-4cb2-ac50-e4c738cb053d,"[119.0, 160.0]"
afeccfcf-76c4-4ecf-bf10-559b7d284845,"[119.0, 160.0]"
0a99dcee-55eb-45a6-b8bf-3e4ec4ae0bfb,"[119.0, 160.0]"
d71c854a-be08-49b1-8cbf-8217f03b5072,"[119.0, 160.0]"
363c5fdf-5e43-4fea-be42-6c5dd400440e,"[119.0, 160.0]"
5495e9c2-3dd9-4435-b630-db71bf78e397,"[119.0, 160.0]"
ac80713d-9eb2-4ed7-9a6c-38219f694d44,"[119.0, 160.0]"
c4ee8f47-bb3d-4f9a-ba69-e45c22859cf4,"[119.0, 160.0]"
ba8f25b6-f38e-40cf-af97-ae2eda7115b0,"[119.0, 160.0]"
926f286d-31cf-4afc-a52d-083b6988dd3a,"[119.0, 160.0]"
31f63325-f4e0-4f60-ba17-86c703ab628c,"[119.0, 160.0]"
ad0a7655-87c2-4554-991a-09d95fae0a7c,"[119.0, 160.0]"
8aff7e61-c424-434d-abff-18e0dbde2827,[119.0]
3659c89a-cb74-445b-8d0c-20607e00bdd8,[119.0]
2bddbb77-29ab-488d-9c7a-83eb4e0c61cc,"[119.0, 160.0]"
fed2bfed-76d8-46bd-87be-c47955f46a69,[119.0]
b2c6eb15-6a46-4d13-9e6d-d3a8c3df96e1,[119.0]
ebed3411-2bee-417d-8339-8f26c3d6ed02,[119.0]
0a62d38d-2970-4ff2-a7dd-0fb95c7be76c,[119.0]
a3303c31-8cae-4dc1-8747-3e663a52b0da,"[119.0, 160.0]"
c4208516-b221-4abe-bc0f-c86403ed635a,"[119.0, 160.0]"
e00f3541-91b4-4e08-8a0d-748308708228,"[119.0, 133.0, 160.0]"
8e0533de-5723-4f2b-91ec-f19111b51078,[119.0]
f3dc6b63-dc61-46fb-9a81-758a2fa11d12,"[119.0, 160.0, 259.0]"
b07acad7-cf49-4fb0-a3bf-0fa5b496e7fa,"[119.0, 160.0]"
c28e149f-f5da-4705-9274-781687c216fb,"[119.0, 120.0]"
45980f4d-05bd-4d8c-b84d-8b3212a5319c,[119.0]
48b9b1dd-1635-49ad-bb34-888398151403,"[119.0, 133.0]"
b3f31f47-061f-4bc5-a6d8-be84b195cff7,[119.0]
2039f6a1-31ee-44e9-a4df-8605505f6ac2,"[119.0, 160.0]"
4defb045-3ce0-435d-8001-6bb6d45c92b6,[119.0]
cd22afc8-75b4-4596-ab4d-f5cae3f7f893,"[119.0, 133.0]"
19dc352d-8192-47a0-832b-0dd59ae61a7e,[119.0]
ac1d675c-5498-49fd-a991-e84f7476773b,[119.0]
df29b1f2-678c-43c5-a148-e60ac9ef7108,[119.0]
bab174ca-0c92-4b95-811c-35455ccdbdf9,[119.0]
5c515148-cf8d-4103-9950-a5c62f4a144c,"[119.0, 214.0]"
329dddb2-00a1-4a47-990c-948d090e3c88,[119.0]
bab71ae9-10ff-4de6-af05-003079e6b40d,[119.0]
21095074-24bc-4388-9a2f-9f2087eb8f67,[119.0]
ac26ec82-a8de-4120-a8f3-6aced295da66,"[119.0, 214.0]"
21f5e30c-46cd-47b3-93d2-2c09c6918a32,[119.0]
1271ed94-484d-4ac2-9bc9-da812cda75a9,[119.0]
d601de10-56b1-4181-830c-32b828ae80c9,[119.0]
4643f323-8772-4503-a409-7a10493a779d,[119.0]
56394eee-d7ae-4e9b-9e6f-47eb44877cb0,"[119.0, 160.0]"
9a440036-4251-455a-99b2-50417aa4c4e2,"[119.0, 160.0]"
987cfe52-a18a-4d70-abca-79bbca66929d,"[119.0, 160.0]"
59aee1c3-5c4b-4e6a-9236-5af64dff5b1b,"[119.0, 133.0, 160.0]"
57339d19-6f45-4229-901c-0203fa3a9216,[119.0]
98e875b9-4a35-40c2-96d7-3c4017b7813c,[119.0]
56b114ed-101f-4aa1-bc4c-1753e26e9719,[119.0]
ef9281c3-207c-4103-a500-7d8e0374dd90,[119.0]
f9a9ede6-b043-4351-a66f-4e696abb5c11,[119.0]
0a325432-a40c-467f-ab63-f6f1da8150e3,"[119.0, 160.0]"
3a532cec-a206-418c-b542-fadbfb1c9a38,"[119.0, 160.0]"
1881af79-c7f2-409a-801c-3f4ce078b9b3,[119.0]
404edc49-5b10-4728-babe-6f8332bb5f75,"[119.0, 146.0]"
eb510d55-b91d-4973-8883-165b65b21314,"[119.0, 160.0]"
dc4a802b-7b23-4695-84f8-12f72a02997b,"[119.0, 160.0]"
0ce808d8-9a36-41c7-9d44-f39d181adae0,"[119.0, 160.0]"
66cbdab1-9115-47a9-9750-8ba45f5c8f1e,"[119.0, 160.0]"
f476702d-0aa3-41a5-9d02-b08f3f775752,"[119.0, 160.0]"
4de08b84-cd98-44f9-a575-503acbcb92e6,"[119.0, 125.0, 160.0]"
6c6aab3b-af8e-475a-b784-8e1836d458af,"[119.0, 160.0]"
e4ed3f8a-9173-4149-b87e-89108a0e9a33,"[119.0, 160.0]"
0d500c02-15a7-46a0-b29d-497a9057944e,"[119.0, 160.0]"
f8de2af3-3ebc-44c9-9388-6c926357ba03,"[119.0, 146.0, 160.0]"
ba8588b1-5a7a-43b9-91dd-8a47e9428740,"[119.0, 160.0]"
95e1b52d-5809-481c-a23c-761f872d71c1,"[119.0, 160.0]"
e48230c0-e03c-4c97-a084-7b842a64e03b,"[119.0, 160.0]"
ea31a263-fc5e-4e97-96a9-7c142979fe68,"[119.0, 160.0]"
197b3c30-1f7d-4282-b57d-70182479e8b6,"[119.0, 160.0, 224.0]"
378ced36-6c6e-459a-8981-491a96153d64,"[119.0, 160.0]"
fbfc6859-fd93-47f0-8f71-8fa6a9292d5d,[119.0]
ebc82d4f-4b35-424a-abb6-312190ed3f42,[119.0]
985cbc97-14d2-4fbc-bb11-9d1435e84d64,[119.0]
8a0c0538-b5bd-4c94-a4f9-5658fa11a571,[119.0]
4da9fb84-e947-4272-be43-45a5766d56f0,"[119.0, 160.0]"
e05ab7dd-c88b-4db8-bc1d-4117903808ff,"[119.0, 160.0]"
001faa49-b8e0-46b4-a743-9002613d69c4,"[119.0, 160.0]"
bc7d3be8-d41b-471d-9676-44cda51cd07e,[119.0]
e504ec9b-d5e5-40a6-ad5f-62901a0e850b,[119.0]
cf1e0c44-56b6-4658-90d0-90ca566e7600,[119.0]
f8331640-35b6-482d-85dc-87125eac58b4,[119.0]
f93b422f-3fbc-43c7-ace9-75e3785c3f86,"[119.0, 160.0]"
1400798c-4b8e-44a0-8fcf-1951cd0894f2,[119.0]
87bc8d6e-39f8-41d2-a2e3-b61b2a154926,[119.0]
b76e8e56-3e51-469d-925a-91331b5f1640,[119.0]
4b8adca2-8e3b-4cd3-917f-468e1dcb5e8e,[119.0]
16d18ceb-4907-4062-9d20-d5e985d4df2e,"[119.0, 160.0]"
487032a1-ccb9-479d-a2ad-ac010d1da63f,[119.0]
2e6535a0-9175-4de1-8610-9cde38012b3b,[119.0]
7580ea03-ffbe-42c3-8f6e-d95c3b13c8f5,[119.0]
7bdd41cb-18e1-4d0f-801c-274b7f6ccc05,"[119.0, 120.0, 125.0, 133.0]"
ba2c3c2a-4325-4d23-b4b2-038ddca73510,[119.0]
738637b5-a5e1-42db-b72c-4a2b71a21cce,[119.0]
42eee6a6-aae2-4020-b2ba-76cf7ece9d9b,"[119.0, 160.0]"
c2f103cb-f9da-40b8-8bdc-c1dc3f4a9616,"[119.0, 160.0]"
b6bf17d0-c7ff-481d-8e10-da77013b7f4f,"[119.0, 160.0]"
d9700b35-9901-40b0-a602-85722c32c810,"[119.0, 160.0]"
3014477e-cc81-4370-93df-3ec9bc165567,[119.0]
d4689624-9e45-4ac6-9ae0-4c6311b84fd8,"[119.0, 120.0]"
4a8c71b4-89a0-4235-b6c6-1c06a6ca30f9,"[119.0, 133.0, 259.0]"
59497475-2855-46ce-bc38-20e15bffba9e,[119.0]
06a694b6-24e0-49aa-a7e2-8ec2ca6d87e7,"[119.0, 120.0]"
165dd1ac-36cc-4cfb-833f-2feeb3242426,"[119.0, 133.0]"
9ef6a11e-bd3c-4093-9908-0541f3ee3819,[119.0]
766308f7-fc6e-4126-b72c-70916b202b6c,[119.0]
da064108-f4ea-45df-a4b3-e5f497f108d7,[119.0]
28e34ce1-5c3c-4f04-80ed-98823d19392c,[119.0]
7e0b747e-d845-4f52-a03b-7746ee22414a,[119.0]
901a14ed-0510-4836-a5c0-c49a44fac17c,"[119.0, 133.0]"
a96e3d1b-572b-43c8-b5f8-d2b792ece9a8,[119.0]
c6857cdd-463e-4762-898e-c67e6aa92ee7,"[119.0, 160.0]"
7c0c77f5-f722-4377-9833-b07f19c36430,[119.0]
b937f384-b873-4a61-a64e-d8c2d81f45ed,[119.0]
e7938b19-920d-45ed-a4ec-c1c80297b182,"[119.0, 133.0]"
3c8b4b22-67c8-4e30-a3aa-54369a3a0361,"[119.0, 160.0]"
826d52b4-9794-4ec8-985a-ea08d11f97da,[119.0]
f237a233-543d-40b5-9267-476dcacbb351,"[119.0, 160.0]"
75cf87b4-ff20-4132-ad10-0eb32117e943,[119.0]
0c0d6630-bb06-45bc-9dff-0e0cd7e66e26,"[119.0, 120.0]"
3ba8055c-f471-4df2-abed-847a4bab98a5,[119.0]
a728abbe-c040-44a3-8055-69ea20febe9c,"[119.0, 146.0]"
0c86e842-3e3e-42bb-9e1f-049de71fecc2,"[119.0, 125.0, 146.0]"
2e405e62-95cf-4b2d-992e-b42a064130c5,[119.0]
a811b3b6-619d-458d-9707-4a41c759b672,[119.0]
3b506e00-3956-494c-aeb9-b2a87d414310,[119.0]
0c345203-9af8-4623-80b9-6cdc55fa7899,[119.0]
36d54678-8868-449d-9f53-e17079c99b9a,[119.0]
f0698080-2732-4364-b6f1-13b87d7d5288,[119.0]
6527a1be-c411-4989-bbd4-9e247fd14fd9,"[119.0, 160.0]"
1cf33714-2b97-4fd9-b631-bb9a0f7959b0,[119.0]
134c6d3f-d843-4b6f-80fb-1ca53a3286cb,[119.0]
813f19f6-f0ce-4fa2-87bb-a466ba178477,[119.0]
4ce0ce67-f23c-4296-bb62-b857af9de301,[119.0]
f2814c17-bbd6-47bf-bce8-d853567ab9af,"[119.0, 120.0]"
560e5d5c-a2cb-471d-a223-d35fcd7b9c19,"[119.0, 133.0]"
0070e176-e05b-4909-b7db-9449fb531151,[119.0]
f667ae1d-662b-472c-bd88-335fd5f7db22,[119.0]
6eace451-609a-4a24-94aa-c1f2b0bed562,"[119.0, 160.0]"
692cb969-6cc4-45b2-8b5a-3cf95a149fc6,"[119.0, 160.0]"
db4bb44b-63f4-4997-bcb8-f25ef749ce47,[119.0]
d26fcc4e-a32d-45c2-a838-8783fc5600ba,[119.0]
40b88667-7641-49af-a58f-48debe3ad5eb,"[119.0, 160.0]"
f5c6e83c-e6ab-423b-8d34-8addb2b136ca,[119.0]
38556b87-3e19-4bf8-8a4b-ed7f3cf62c9b,"[119.0, 160.0, 211.0]"
346af2b2-ffa8-445e-8103-8153b94dad9f,[119.0]
a4bfaeee-722a-4995-8626-4ac949e9318c,"[119.0, 120.0]"
a91926c5-037a-4f2d-9c4a-4fdfa05a5b24,"[119.0, 160.0]"
7d684519-12da-4856-bd3a-cc627c186d9d,"[119.0, 160.0]"
36a9c4f0-638a-4668-9aff-d6baea02234d,"[119.0, 160.0]"
c7ed8d0d-bb13-4521-9a5b-91facab31ef0,[119.0]
adaec3d6-134e-405d-9c1e-cc7750127361,[119.0]
ea8a4a93-9f5a-416c-9b30-448ae2bce09f,"[119.0, 133.0]"
eacf843b-1c5a-4e7f-aba7-8b39f1c81724,[119.0]
5645e1d4-1248-48f3-9d7e-2e2282df6caa,[119.0]
992a9278-667a-4222-bd02-a0da86ce6a08,[119.0]
98cf809a-7242-4994-883a-0241890e51fb,[119.0]
232fc9e1-c37a-4aa0-a7a2-b8c287f0cf3d,[119.0]
